Tool;Model;RunIndex;PhaseName;MetricName;MetricValue
RSyncBDD;GeneratedI8O4Seed68.ttmodel;0;Run;AvgPath;7.953125
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;499692608
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Load;Time;285333698
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;Time;155326455
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;4
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MaxPath;4
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MinPath;2
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AvgPath;3.375
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;481802133
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Load;Time;297767791
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;Time;140608576
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;4
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MaxPath;4
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MinPath;2
RSyncBDD-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AvgPath;3.375
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;624982443
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Load;Time;3023663559
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;Time;560944580
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;AssignmentNodes;4
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;DecisionNodes;182
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;MaxPath;8
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;MinPath;6
RSyncBDD-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;AvgPath;7.375
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;544190045
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Load;Time;3732427812
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;Time;801999908
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;AssignmentNodes;16
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;DecisionNodes;232
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;MaxPath;8
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;MinPath;7
RSyncBDD-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;AvgPath;7.8203125
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;460523511
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Load;Time;255435163
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;Time;149872384
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;13
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;12
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;MaxPath;4
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;MinPath;3
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;AvgPath;3.625
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;436483872
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Load;Time;286293583
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;Time;144409730
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;12
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;MaxPath;4
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;MinPath;2
RSyncBDT;GeneratedI4O2Seed42.ttmodel;0;Run;AvgPath;3.375
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;548349363
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Load;Time;3006427110
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Run;Time;1660180162
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Run;AssignmentNodes;222
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Run;DecisionNodes;221
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Run;MaxPath;8
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Run;MinPath;6
RSyncBDT;GeneratedI8O2Seed68.ttmodel;0;Run;AvgPath;7.71875
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;630269003
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Load;Time;3777410672
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Run;Time;3149880740
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Run;AssignmentNodes;247
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Run;DecisionNodes;246
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Run;MaxPath;8
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Run;MinPath;7
RSyncBDT;GeneratedI8O4Seed68.ttmodel;0;Run;AvgPath;7.9296875
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;397759416
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Load;Time;273786176
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;Time;142087768
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;12
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MaxPath;4
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MinPath;2
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AvgPath;3.375
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;410495846
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Load;Time;282591894
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;Time;141703908
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;12
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MaxPath;4
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;MinPath;2
RSyncBDT-Unordered;GeneratedI4O2Seed42.ttmodel;0;Run;AvgPath;3.375
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;640486853
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Load;Time;3080055476
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;Time;1362576045
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;AssignmentNodes;188
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;DecisionNodes;187
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;MaxPath;8
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;MinPath;6
RSyncBDT-Unordered;GeneratedI8O2Seed68.ttmodel;0;Run;AvgPath;7.421875
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;636265004
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Load;Time;3940691527
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;Time;2987047250
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;AssignmentNodes;226
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;DecisionNodes;225
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;MaxPath;8
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;MinPath;6
RSyncBDT-Unordered;GeneratedI8O4Seed68.ttmodel;0;Run;AvgPath;7.7578125
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;330973610
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Initialization;Memory;6734952
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Load;Time;141442090
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Load;Memory;7211888
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Run;Time;81420518
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Run;Memory;7420256
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;330218747
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Initialization;Memory;6734952
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Load;Time;122846575
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Load;Memory;7221288
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Run;Time;69926134
EMFSolutionYAMTL;GeneratedI4O2Seed42.ttmodel;0;Run;Memory;7424736
EMFSolutionYAMTL;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;308879458
EMFSolutionYAMTL;GeneratedI8O2Seed68.ttmodel;0;Initialization;Memory;8828688
EMFSolutionYAMTL;GeneratedI8O2Seed68.ttmodel;0;Load;Time;263876311
EMFSolutionYAMTL;GeneratedI8O2Seed68.ttmodel;0;Load;Memory;7496840
EMFSolutionYAMTL;GeneratedI8O2Seed68.ttmodel;0;Run;Time;143517605
EMFSolutionYAMTL;GeneratedI8O2Seed68.ttmodel;0;Run;Memory;7900976
EMFSolutionYAMTL;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;306539101
EMFSolutionYAMTL;GeneratedI8O4Seed68.ttmodel;0;Initialization;Memory;6734896
EMFSolutionYAMTL;GeneratedI8O4Seed68.ttmodel;0;Load;Time;262040421
EMFSolutionYAMTL;GeneratedI8O4Seed68.ttmodel;0;Load;Memory;7676360
EMFSolutionYAMTL;GeneratedI8O4Seed68.ttmodel;0;Run;Time;141580316
EMFSolutionYAMTL;GeneratedI8O4Seed68.ttmodel;0;Run;Memory;7968352
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;298090833
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;4840400
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Load;Time;129864352
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5322936
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Run;Time;690582942
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;7018640
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;280095267
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;4840128
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Load;Time;127289877
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5323168
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Run;Time;675034900
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;7017232
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;262130532
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;4840416
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;1;Load;Time;269075367
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;1;Load;Memory;5473504
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;1;Run;Time;49048514323
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;1;Run;Memory;6895224
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;1;Initialization;Time;283183975
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;1;Initialization;Memory;5887792
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;1;Load;Time;286795163
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;1;Load;Memory;5693304
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;1;Run;Time;60365359489
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;1;Run;Memory;6948144
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;265446344
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;4840480
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Load;Time;127252572
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5332984
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Run;Time;671348368
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;7045744
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;262240545
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;4840480
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Load;Time;137324434
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5323288
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Run;Time;707665630
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;7043248
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;264112187
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;5887856
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;1;Load;Time;260985655
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;1;Load;Memory;5567960
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;1;Run;Time;49583300740
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;1;Run;Memory;6960056
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;1;Initialization;Time;266391735
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;1;Initialization;Memory;4840480
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;1;Load;Time;281020594
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;1;Load;Memory;5761952
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;1;Run;Time;66766087062
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;1;Run;Memory;7011808
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;625699996
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;6210464
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Load;Time;106987421
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;6657224
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Run;Time;78897795
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;6870296
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;630206432
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;6211808
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Load;Time;120197045
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;6669424
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Run;Time;82181659
ATLEMFTVMImproved;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;6874096
ATLEMFTVMImproved;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;610980682
ATLEMFTVMImproved;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;6210096
ATLEMFTVMImproved;GeneratedI8O2Seed68.ttmodel;1;Load;Time;228854860
ATLEMFTVMImproved;GeneratedI8O2Seed68.ttmodel;1;Load;Memory;7004896
ATLEMFTVMImproved;GeneratedI8O2Seed68.ttmodel;1;Run;Time;280965268
ATLEMFTVMImproved;GeneratedI8O2Seed68.ttmodel;1;Run;Memory;7274656
ATLEMFTVMImproved;GeneratedI8O4Seed68.ttmodel;1;Initialization;Time;605350094
ATLEMFTVMImproved;GeneratedI8O4Seed68.ttmodel;1;Initialization;Memory;6207288
ATLEMFTVMImproved;GeneratedI8O4Seed68.ttmodel;1;Load;Time;251582184
ATLEMFTVMImproved;GeneratedI8O4Seed68.ttmodel;1;Load;Memory;7095368
ATLEMFTVMImproved;GeneratedI8O4Seed68.ttmodel;1;Run;Time;318390036
ATLEMFTVMImproved;GeneratedI8O4Seed68.ttmodel;1;Run;Memory;7330864
NMF;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;324294800
NMF;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;66740224
NMF;GeneratedI4O2Seed42.ttmodel;1;Load;Time;22922000
NMF;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;66949120
NMF;GeneratedI4O2Seed42.ttmodel;1;Initial;Time;201799600
NMF;GeneratedI4O2Seed42.ttmodel;1;Initial;Memory;69636096
NMF;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;322100300
NMF;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;66785280
NMF;GeneratedI4O2Seed42.ttmodel;1;Load;Time;22830000
NMF;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;66990080
NMF;GeneratedI4O2Seed42.ttmodel;1;Initial;Time;199898300
NMF;GeneratedI4O2Seed42.ttmodel;1;Initial;Memory;69681152
NMF;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;314884800
NMF;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;66859008
NMF;GeneratedI8O2Seed68.ttmodel;1;Load;Time;50514600
NMF;GeneratedI8O2Seed68.ttmodel;1;Load;Memory;76636160
NMF;GeneratedI8O2Seed68.ttmodel;1;Initial;Time;775146300
NMF;GeneratedI8O2Seed68.ttmodel;1;Initial;Memory;109379584
NMF;GeneratedI8O4Seed68.ttmodel;1;Initialization;Time;312530800
NMF;GeneratedI8O4Seed68.ttmodel;1;Initialization;Memory;66863104
NMF;GeneratedI8O4Seed68.ttmodel;1;Load;Time;55884900
NMF;GeneratedI8O4Seed68.ttmodel;1;Load;Memory;75640832
NMF;GeneratedI8O4Seed68.ttmodel;1;Initial;Time;804381500
NMF;GeneratedI8O4Seed68.ttmodel;1;Initial;Memory;111964160
Fulib;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;43001956;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;1550392;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Load;Time;6417940;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;1588336;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Run;Time;51355414;31
Fulib;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;2217760;31
Fulib;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;48971609;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;1550392;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Load;Time;6569918;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;1588336;0
Fulib;GeneratedI4O2Seed42.ttmodel;1;Run;Time;52382543;31
Fulib;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;2217616;31
Fulib;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;48816221;0
Fulib;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;1550392;0
Fulib;GeneratedI8O2Seed68.ttmodel;1;Load;Time;38859963;0
Fulib;GeneratedI8O2Seed68.ttmodel;1;Load;Memory;2190496;0
Fulib;GeneratedI8O2Seed68.ttmodel;1;Run;Time;70209755;511
Fulib;GeneratedI8O2Seed68.ttmodel;1;Run;Memory;2873384;511
Fulib;GeneratedI8O4Seed68.ttmodel;1;Initialization;Time;43921631;0
Fulib;GeneratedI8O4Seed68.ttmodel;1;Initialization;Memory;1550392;0
Fulib;GeneratedI8O4Seed68.ttmodel;1;Load;Time;46512818;0
Fulib;GeneratedI8O4Seed68.ttmodel;1;Load;Memory;2312664;0
Fulib;GeneratedI8O4Seed68.ttmodel;1;Run;Time;76979425;511
Fulib;GeneratedI8O4Seed68.ttmodel;1;Run;Memory;3014360;511
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;56386
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;5047728
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Load;Time;25075754
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5114048
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;Time;5852595
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;5161112
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;DecisionNodes;14
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;AssignmentNodes;15
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;MinPath;3
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;MaxPath;4
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;AvgPath;3.875
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;66389
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;5011704
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Load;Time;25096575
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5114016
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;Time;5631085
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;5161336
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;DecisionNodes;14
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;AssignmentNodes;15
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;MinPath;3
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;MaxPath;4
RelationalRAGSolutionBDT;GeneratedI4O2Seed42.ttmodel;1;Run;AvgPath;3.875
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;78779
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;5047728
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Load;Time;96217952
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Load;Memory;6378096
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;Time;28666528
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;Memory;7311776
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;DecisionNodes;219
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;AssignmentNodes;220
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;MinPath;6
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;MaxPath;8
RelationalRAGSolutionBDT;GeneratedI8O2Seed68.ttmodel;1;Run;AvgPath;7.7109375
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Initialization;Time;75148
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Initialization;Memory;5048408
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Load;Time;95126849
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Load;Memory;6627872
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;Time;31507538
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;Memory;7762256
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;DecisionNodes;249
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;AssignmentNodes;250
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;MinPath;7
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;MaxPath;8
RelationalRAGSolutionBDT;GeneratedI8O4Seed68.ttmodel;1;Run;AvgPath;7.953125
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;68390
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;5011392
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Load;Time;27151694
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5114064
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;Time;5591613
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;5157544
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;DecisionNodes;15
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;AssignmentNodes;8
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;MinPath;4
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;MaxPath;4
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;AvgPath;4.0
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Initialization;Time;55761
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Initialization;Memory;5011392
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Load;Time;24422727
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Load;Memory;5114064
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;Time;5399554
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;Memory;5157464
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;DecisionNodes;15
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;AssignmentNodes;8
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;MinPath;4
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;MaxPath;4
RelationalRAGSolutionOBDD;GeneratedI4O2Seed42.ttmodel;1;Run;AvgPath;4.0
RelationalRAGSolutionOBDD;GeneratedI8O2Seed68.ttmodel;1;Initialization;Time;78856
RelationalRAGSolutionOBDD;GeneratedI8O2Seed68.ttmodel;1;Initialization;Memory;5048072
